ocid,category,is_repair,sector,title,value,region,locality,street,buyer,supplier_eik,supplier,n_tenderers,start_month,planned_days,overrun_days,has_amendment
ocds-e82gsb-452466,services,0,other,"""Поддържане на чистотата на териториите за обществено ползване в община Правец """,120082.27,BG412,гр.Правец,пл. ТОДОР ЖИВКОВ №.6,ОБЩИНА ПРАВЕЦ,832048769,"СТРОИТЕЛСТВО, КОМУНАЛНА ДЕЙНОСТ И УСЛУГИ ЕООД",,3,31,0,1
ocds-e82gsb-535240,works,1,public,“Изграждане на площадки за игра (130 кв.м) за възрастова група: 3-6 год. по обособени позиции в Община Луковит за дейнос,28930.66,BG315,гр.Луковит,ул. ВЪЗРАЖДАНЕ № 73,ОБЩИНА ЛУКОВИТ,110559786,ИВО СТРОЙ-КРЪСТЕВ ООД,,4,214,0,0
ocds-e82gsb-560374,goods,0,other,"Обявление за възложена поръчка на основание чл. 266а, ал. 5, т. 3 от Закона за лекарствените продукти в хуманната медици",2505.18,BG411,гр. София,бул. Акад. Иван Гешов № 15,"УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВ. ИВАН РИЛСКИ"" ЕАД",205544876,РЕИМЕКС ФАРМА ООД,,2,365,0,0
ocds-e82gsb-451327,services,0,other,"„ДЕМОНСТРИРАНЕ И ВЪВЕЖДАНЕ НА ЛЕСОВЪДСКИ ПРАКТИКИ ПРИ ИЗПЪЛНЕНИЕ НА МЕРКИ 46, 47 И 48 ОТ НАЦИОНАЛНАТА РАМКА ЗА ПРИОРИТЕТ",150831.11,BG313,гр. Враца,бул. ХРИСТО БОТЕВ №2 ет.3,СЕВЕРОЗАПАДНО ДЪРЖАВНО ПРЕДПРИЯТИЕ ДП,205359824,ГОРСКА АКАДЕМИЯ ЕООД,,5,1288,0,1
ocds-e82gsb-562633,goods,0,other,Доставка и монтаж на офис и мебелно обзавеждане за нуждите на Второ ОУ „Никола Йонков Вапцаров“,36291,BG331,гр.Варна,ж.к. ВЪЗРАЖДАНЕ,"ВТОРО ОСНОВНО УЧИЛИЩЕ ""НИКОЛА ЙОНКОВ ВАПЦАРОВ""",202763085,ПРОКОНТРАКТ ООД,,4,276,0,0
ocds-e82gsb-564106,services,0,other,"ПОЧИСТВАНЕ НА НЕРЕГЛАМЕНТИРАНИ СМЕТИЩА НА ТЕРИТОРИЯТА НА ОБЩИНА ТЕРВЕЛ В СЕЛАТА - ЧЕСТИМЕНСКО, КАБЛЕШКОВО, НОВА КАМЕНА, ",25000,BG332,гр.Тервел,ул. СВ.СВ. КИРИЛ И МЕТОДИЙ № 8,ОБЩИНА ТЕРВЕЛ,831578348,УЕЙСТ СОЛЮШЪНС БЪЛГАРИЯ ЕООД,,4,365,0,0
ocds-e82gsb-548671,services,0,other,"„Транспорт на медицинския персонал на „МБАЛ Пазарджик” АД - 2026-2028г.""",151200,BG423,гр. Пазарджик,ул. БОЛНИЧНА №.15,МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ - ПАЗАРДЖИК АД,130442790,ТРАНСБУЛ ООД,,5,669,0,0
ocds-e82gsb-544162,services,0,other,"""Следгаранционно сервизно обслужване на климатици в работни и сървърни помещения на РЗОК-Хасково, включително доставка и",680.02,BG422,гр.Хасково,пл.ГРАДСКА БОЛНИЦА №.1,РАЙОННА ЗДРАВНООСИГУРИТЕЛНА КАСА - ХАСКОВО,203434363,РЕЙБ ЕООД,,2,365,0,0
ocds-e82gsb-344367,services,1,roads,"“Обществен превоз на пътници по републиканската, областната и общинската пътна мрежа от квотата на община Банско” с две ",22.32,BG413,гр. Банско,пл. НИКОЛА ВАПЦАРОВ №1,ОБЩИНА БАНСКО,101750041,ВАЙК - 2 ООД,,3,1093,0,1
ocds-e82gsb-522667,services,1,roads,„ОБЩЕСТВЕН ПРЕВОЗ НА ПЪТНИЦИ ПО АВТОБУСНИ ЛИНИИ ОТ КВОТАТА НА ОБЩИНА КРЕСНА”,125266.51,BG413,гр.Кресна,ул. МАКЕДОНИЯ №.96,ОБЩИНА КРЕСНА,204720645,ИВЕЛ ТРАВЕЛ ЕООД,,1,732,0,1
ocds-e82gsb-532030,services,1,roads,Строителен надзор за изпълнение на основен ремонт на улици в населени места в Община Тервел с три обособени позиции,843.63,BG332,гр.Тервел,ул. СВ.СВ. КИРИЛ И МЕТОДИЙ № 8,ОБЩИНА ТЕРВЕЛ,124141494,ЕСМ ЕООД,,7,548,0,0
ocds-e82gsb-238975,services,0,other,Доставка на допълнителни СИМ карти и предоставяне на обществени електронни съобщителни услуги чрез обществена мобилна на,30677.51,BG411,гр. София,"р-н Красно село, Бизнес Център Интерпред Цар Борис, бул.""Цар Борис III"" № 159, ет. 2 и 3",СОФИЙСКА ВОДА АД,831642181,Виваком България ЕАД,,3,1452,0,1
ocds-e82gsb-545861,goods,0,other,"„Доставка на канцеларски материали за нуждите на УМБАЛ ""Канев"" АД""",13010.74,BG323,гр. Русе,"ул.""НЕЗАВИСИМОСТ"" №.2","УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""КАНЕВ"" АД",201380867,ОФИС ЕКСПРЕС СЪРВИС АД,,4,365,0,0
ocds-e82gsb-504115,goods,0,other,„Доставка на търкалящи лагери”,534021.55,BG411,гр. София,"ул. ""Житница"" № 21",СТОЛИЧЕН АВТОТРАНСПОРТ ЕАД,202458991,АЙПАРТС ЕООД,,2,730,0,1
ocds-e82gsb-562070,services,1,roads,„Осъществяване на авторски надзор по време на строителството на обекти: „Основен ремонт на път VAR1085 до вход с. Звезди,2658.71,BG331,гр.Варна,бул. ОСМИ ПРИМОРСКИ ПОЛК №.43,ОБЩИНА ВАРНА,041061430,ИНЖКОНСУЛТПРОЕКТ ООД,,4,306,0,0
ocds-e82gsb-560330,goods,0,other,"Обявление за възложена поръчка на основание чл. 266а, ал. 5, т. 3 от Закона за лекарствените продукти в хуманната медици",8806.23,BG411,гр. София,бул. Акад. Иван Гешов № 15,"УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВ. ИВАН РИЛСКИ"" ЕАД",205544876,РЕИМЕКС ФАРМА ООД,,2,365,0,0
